gcp	1644440
csq	1275214
ceix	1710366
verv	1840574
hep	1283140
payo	1845815
rxrx	1601830
vzio	1835591
nex	1688476
cbz	944148
itri	780571
prok	1850270
apam	1517302
evtc	1559865
prct	1588978
bamr	1837429
albky	902102
fa	1210677
unit	1620280
cpk	19745
scl	94049
carg	1494259
qfin	1741530
verx	1806837
joe	745308
trox	1530804
rxdx	1718852
mdc	773141
udmy	1607939
abit	1095146
tigo	912958
yumm	1073748
zip	1617553
brc	746598
upst	1647639
iosp	1054905
utg	1263994
lz	1286139
gpre	1309402
oi	812074
nxe	1698535
lgf-a	929351
sg	1477815
ne	1458891
smtc	88941
form	1039399
nvee	1532961
thnpy	1792045
pd	1568100
itcb	1276671
frog	1800667
lgih	1580670
mac	912242
cixx	1829948
sabr	1597033
ntct	1078075
isee	1410939
wfrd	1603923
cno	1224608
fcpt	1650132
dan	26780
sitm	1451809
ken	1611005
allo	1737287
acls	1113232
pax	1825570
prk	805676
atrc	1323885
wmk	105418
aat	1500217
bma	1347426
omi	75252
itgr	1114483
etwo	1800347
str	1703785
roic	1407623
ster	1645070
aqpw	1317833
shak	1620533
flnc	1868941
ese	866706
kai	886346
rlx	1828365
plmr	1761312
ag	1308648
atsg	894081
napa	1835256
sblk	1386716
mgrc	752714
dk	1694426
yy	1530238
boot	1610250
clm	814083
esrt	1541401
wafd	936528
mpln	1793229
ihs	1876183
ailih	18654
dnut	1857154
banr	946673
sstk	1549346
rvnc	1479290
wsbc	203596
ffbc	708955
dh	1861795
nzf	1137887
fbc	1033012
expi	1495932
mlkn	66382
navi	1593538
sghc	1878057
urbn	912615
bowl	1840572
ctre	1590717
ccu	888746
ety	1340736
teo	932470
gnw	1276520
prgs	876167
mtx	891014
rlj	1511337
cent	887733
epc	1096752
sono	1314727
nus	1021561
elf	1600033
enr	1632790
ktb	1760965
hpp	1482512
vrnof	1848416
gshd	1726978
dsey	1831617
erj	1355444
cvco	278166
goos	1690511
evex	1823652
ue	1611547
ssu	1869858
vtscy	1880866
mfgp	1359711
alvo	1898416
sdgr	1490978
sybt	835324
thrm	903129
esba	1553079
trn	99780
neog	711377
rqi	1157842
cswi	1624794
figs	1846576
asts	1780312
bfh	1101215
rvlv	1746618
six	701374
bigz	1836057
ptve	1527508
rely	1782170
rc	1527590
angi	1705110
tlry	1731348
gff	50725
ftdr	1727263
gdv	1260729
icfi	1362004
webr	1857951
brp	1781755
msge	1795250
sjw	766829
sbcf	730708
xpel	1767258
psmt	1041803
adx	2230
drh	1298946
ptxky	1545057
kmt	55242
otly	1843586
trmk	36146
ampl	1866692
ttgt	1293282
bbuc	1871130
slcjy	1523541
ameh	1083446
gms	1600438
cim	1409493
vctr	1570827
asz	1839191
lkfn	721994
tfpm	1829726
imcr	1671927
cstm	1563411
nutx	1479681
myov	1679082
play	1525769
gab	794685
bmez	1785971
ctkb	1831915
npo	1164863
xhr	1616000
rvmd	1628171
skin	1818093
htlf	920112
blmn	1546417
dawn	1845337
cnne	1704720
mdrx	1124804
or	1627272
lyel	1806952
mcy	64996
frpt	1611647
gpor	874499
rnst	715072
arcb	894405
embc	1872789
bur	1714174
wgo	107687
apps	317788
nuv	812801
extr	1078271
task	1829864
evt	1253327
sah	1043509
fg	1934850
agio	1439222
ibrx	1326110
supn	1356576
fbk	1649749
door	893691
tds	1051512
mnso	1815846
wrby	1504776
olk	1835539
rcus	1724521
hlio	1024795
mygn	899923
laur	912766
crdo	1807794
cour	1651562
pixy	1675634
cvac	1809122
ivt	1307748
nabl	1834488
csgs	1005757
krys	1711279
gof	1380936
crct	1828962
aeo	919012
ses	1819142
algt	1362468
hain	910406
amps	1828723
ltc	887905
mwa	1350593
seat	1856031
usac	1522727
ftai	1590364
nwbi	1471265
htgc	1280784
fhtf	1764443
wre	104894
vcsa	1874944
odp	800240
tsp	1823593
crto	1576427
gtn	43196
cgc	1737927
ccyc	1681769
snex	913760
bdj	1332283
bbu	1654795
iova	1425205
pgre	1605607
lnn	836157
ns	1110805
gogo	1537054
bbio	1743881
lmnd	1691421
hth	1265131
cake	887596
pfs	1178970
amlx	1658551
gsbd	1572694
ctos	1709682
semr	1831840
tvtx	1438533
nvro	1444380
sasr	824410
flng	1772253
gogl	1029145
maxr	1121142
tph	1561680
mtrn	1104657
mnrl	1745797
imkta	50493
crs	17843
efsc	1025835
nmih	1547903
res	742278
jack	807882
skt	899715
hope	1128361
avdx	1858257
sand	1434614
ako-a	925261
nac	1074952
bke	885245
trmd	1655891
two	1465740
atge	730464
opk	944809
tmdx	1756262
zntl	1725160
cnk	1385280
nwn	1733998
kahc	1843212
slvm	1856485
get	1867325
cvii	1828248
irwd	1446847
usa	799195
ltghy	1569963
pcvx	1649094
lrn	1157408
talo	1724965
vrtv	1599489
evri	1318568
hlmn	1822492
nbtb	790359
bcat	1809541
pct	1830033
cyrx	1124524
prm	1880319
ntb	1653242
pty	1190935
intr	1864163
mara	1507605
akr	899629
etv	1322436
bstz	1768666
b	9984
vsto	1616318
ai	1577526
fcel	886128
wow	1701051
lgnd	886163
ten	1024725
me	1804591
rvt	804116
tmna	1648365
dada	1793862
altb	1642365
hcc	1691303
bvn	1013131
irbt	1159167
mir	1809987
wbx	1866501
ari	1467760
arco	1508478
vbtx	1501570
esta	1688757
kntk	1692787
insw	1679049
road	1718227
ktos	1069258
pipr	1230245
stra	1013934
dct	1160951
kar	1395942
ttmi	1116942
alg	897077
sbh	1368458
jbi	1839839
bgcp	1094831
sovo	1856608
zeta	1851003
modv	1220754
xper	1803696
tcbk	356171
evbg	1437352
lob	1462120
rfp	1393066
rcii	933036
btt	1528437
krnt	1625791
msex	66004
silk	1397702
www	110471
sbgi	912752
spce	1706946
adtn	926282
mrtn	799167
egbn	1050441
tdcx	1803112
vgr	59440
xncr	1326732
schl	866729
hmy	1023514
int	789460
lila	1712184
xpro	1575828
pay	1841156
md	893949
myrg	700923
ecat	1864843
pdm	1042776
tslx	1508655
kymr	1815442
ng	1173420
mmi	1578732
tbk	1539638
ty	99614
air	1750
gcmg	1819796
clne	1368265
mnro	876427
ptnr	1096691
eaf	931148
wabc	311094
frey	1844224
inbt	1657803
cprx	1369568
ccs	1576940
adus	1468328
hmn	850141
pacb	1299130
phr	1412408
frg	1528930
codi	1345126
sfl	1289877
acva	1637873
uec	1334933
forg	1543916
jps	1176433
bgs	1278027
cldx	744218
pam	1469395
vvnt	1713952
aris	1865187
alkt	1529274
gel	1022321
kro	1257640
oxm	75288
blu	1259942
forty	1045986
dvax	1029142
sats	1415404
mei	65270
tgsgy	1437731
amk	1591587
stc	94344
exfy	1476840
ihrt	1400891
erii	1421517
bdn	790816
mlnk	1834494
lc	1409970
kdny	1435049
rily	1464790
bynd	1655210
fna	1531978
ipof	1818873
dac	1369241
gnl	1526113
tgh	1413159
pl	1836833
vrts	883237
hmnty	1915760
piii	1832511
vcyt	1384101
bxmx	1298699
uan	1425292
zuus	1687926
crsr	1743759
gty	1052752
idcc	1405495
swi	1739942
clfd	796505
bfs	907254
ladr	1577670
praa	1185348
lxu	60714
swtx	1773427
vre	924901
vivo	794172
pbaj	745543
px	1841968
dht	1331284
ptra	1820630
sndx	1395937
aiv	922864
med	910329
hims	1773751
clmt	1340122
dsgn	1807120
amph	1297184
ahl-pc	1267395
tbbk	1295401
ramp	733269
matv	1000623
cmp	1227654
gsg	1332174
prta	1559053
comp	1563190
ewcz	1856236
kref	1631596
hurn	1289848
alex	1545654
fvrr	1762301
cohu	21535
cts	26058
vorb	1843388
vtex	1793663
ias	1842718
nmfc	1496099
uctt	1275014
sana	1770121
radi	1810739
pmt	1464423
gdyn	1743725
cmre	1503584
olo	1431695
osis	1039065
flgt	1674930
etg	1270523
hni	48287
utz	1739566
fbnc	811589
chef	1517175
enta	1177648
goss	1728117
oscr	1568651
rock	912562
lpro	1806201
bhlb	1108134
neo	1077183
th	1712189
gva	861459
sava	1069530
ostk	1130713
psfe	1833835
ddd	910638
eat	703351
saft	1172052
nbhc	1475841
tmci	1630627
gsm	1639877
ngm	1426332
bfly	1804176
finv	1691445
mttr	1819394
kyn	1293613
kn	1587523
dnow	1599617
ecvt	1708035
hrt	1859285
mag	1230992
ofg	1030469
buse	314489
chco	726854
naas	1712178
csr	798359
jwsm	1831359
scs	1050825
adpt	1478320
krp	1657788
cffn	1490906
meg	1643615
cwh	1669779
riot	1167419
ocsl	1414932
cinc	1868734
obnk	1516912
lpi	1528129
cnxn	1050377
pgti	1354327
kfrc	930420
fcf	712537
plus	1022408
arhs	1875444
eoss	1651958
afya	1771007
cint	1868995
gdev	1848739
ebs	1367644
cls	1030894
cbd	1038572
bigc	1626450
agys	78749
ecpg	1084961
clov	1801170
taro	906338
veru	863894
rgnx	1590877
dgii	854775
arko	1823794
kind	1846069
aac	1829432
ssdt	1673504
dsl	1566388
noah	1499543
rdnt	790526
fdp	1047340
licy	1828811
uvv	102037
kalu	811596
vcel	887359
bpiry	1437441
holi	1357450
qrtea	1355096
ssp	832428
nbr	1163739
dcph	1654151
dfin	1669811
dcom	846617
evtl	1867102
slp	1023459
imgn	855654
uuuu	1385849
cron	1656472
sbsi	705432
baly	1747079
evv	1222922
nmz	1266585
fgen	921299
mtl	1302362
swir	1111863
amrs	1365916
stew	102426
usna	896264
ande	821026
star	1095651
pbfx	1582568
fsly	1517413
alx	3499
amwl	1393584
mho	799292
dnn	1063259
hees	1339605
srce	34782
camt	1109138
hbm	1322422
rytm	1649904
azul	1432364
stba	719220
rsi	1793659
modn	1118417
avns	1606498
dfh	1825088
vtyx	1851194
nfj	1260563
sbr	710752
allg	1874474
mcg	1846510
hyt	1222401
htld	799233
ocfc	1004702
mcri	907242
spns	885740
hlit	851310
wrmk	1609471
nxgn	708818
sldp	1844862
infn	1138639
ahh	1569187
svc	945394
gden	1071255
negg	1474627
aroc	1389050
pra	1127703
trs	842633
mbin	1629019
btrs	1774155
enva	1529864
patk	76605
tgs	931427
agm	845877
ssys	1517396
gic	945114
morf	1679363
gdot	1386278
cdmo	704562
nssc	69633
bst	1616678
tnc	97134
cxw	1070985
lzb	57131
muc	1051004
lmat	1158895
hous	1398987
din	49754
caap	1717393
vadp	1700849
avid	896841
sncy	1743907
epac	6955
sptn	877422
blfs	834365
crnx	1658247
jmkj	1624140
tgls	1534675
oflx	1317945
pll	1728205
nic	1174850
mbuu	1590976
rxt	1810019
fwrg	1789940
parr	821483
exai	1865408
fpf	1567569
axl	1062231
tdw	98222
dbi	1319947
blnk	1429764
rnp	1224450
crlbf	1832928
mdgl	1157601
gabc	714395
mfa	1055160
bbn	1493683
vvx	1601548
avo	1802974
prlb	1443669
fnko	1704711
ryi	1481582
ffwm	1413837
grbk	1373670
dm	1754820
cubi	1488813
bchpy	1887388
kids	1425450
edit	1650664
tmp	1005817
ego	918608
eqx	1756607
rna	1599901
acrs	1557746
amcx	1514991
atri	701288
brsp	1717547
nhc	1047335
myte	1831907
plrx	1746473
nymt	1273685
cogt	1622229
plya	1692412
zuo	1423774
ntst	1798100
hera	1842912
veco	103145
prim	1361538
mntv	1739936
mrus	1651311
ionq	1824920
vlrs	1520504
stkl	351834
srne	850261
cown	1466538
sumo	1643269
lbai	846901
mond	1828852
shen	354963
aledy	1508668
cpuh	1828608
dmlp	1172358
bbdc	1379785
banc	1169770
rckt	1281895
oec	1609804
inta	1565687
ptlo	1871509
sxi	310354
sph	1005210
ra	1655099
azz	8947
pta	1793882
geo	923796
dcfc	1862490
tgtx	1001316
lwlg	1325964
momo	1610601
qqqx	1608741
eig	1379041
ggr	1886190
eras	1761918
faze	1839360
pro	1392972
ie	1879016
pubm	1422930
dcbo	1829959
fbrt	1562528
cgau	1854640
sa	1231346
aten	1580808
arqt	1787306
prg	1808834
slca	1524741
hcsg	731012
indi	1841925
rdwr	1094366
cdna	1217234
cdre	1860543
auph	1600620
bhg	1671284
asix	1673985
mgni	1595974
rtl	1568162
btz	1379384
note	1823466
umh	752642
peri	1338940
skyw	793733
posh	1825480
ccrn	1141103
maxn	1796898
usph	885978
siga	1010086
ero	1853860
valn	1836564
mgi	1273931
himx	1342338
kros	1664710
snbr	827187
fmtx	1538927
cet	18748
gern	886744
mnkd	899460
dcgo	1822359
glp	1323468
astl	1860805
ionr	1896084
agro	1499505
acmr	1680062
hska	1038133
oii	73756
cash	907471
cnob	712771
pfbc	1492165
bcor	1068875
orla	1680056
cyxt	1794905
etw	1322435
pdfs	1120914
sst	1805833
cutr	1162461
plab	810136
sli	1537137
gb	1799983
vmeo	1837686
aosl	1387467
brg	1442626
sii	1512920
adv	1776661
brkl	1049782
kura	1422143
xpof	1802156
alt	1326190
dniyy	1487739
reta	1358762
par	708821
crf	33934
aus	1838207
ccsi	1866633
qure	1590560
pfc	946647
rlmd	1553643
bcsf	1655050
rgr	95029
cbl	910612
asle	1754170
blte	1889109
gbx	923120
hfwa	1046025
grov	1841761
tse	1519061
merc	1333274
pump	1680247
geni	1834489
bkd	1332349
chy	1222719
cal	14707
amsf	1018979
sboey	1578955
nvta	1501134
bhe	863436
wti	1288403
ges	912463
wald	1840199
next	1612720
schn	912603
chct	1631569
nrk	1195739
borr	1715497
lpsn	1102993
wkme	1847584
oxlc	1495222
jeld	1674335
splp	1452857
mirm	1759425
qcrh	906465
gpro	1500435
eos	1308335
tnk	1419945
rdfn	1382821
kamn	54381
gam	40417
inva	1080014
nvgs	1581804
ddl	1854545
bv	1734713
aste	792987
apog	6845
snpo	1856430
ulh	1308208
brog	1774983
hqh	805267
scrm	1893325
igms	1496323
jrvr	1620459
sgh	1616533
repl	1737953
om	1484612
nrc	70487
dole	1857475
jbss	880117
scwx	1468666
amtb	1734342
thry	1556739
imax	921582
giii	821002
aort	784199
sgmo	1001233
cmco	1005229
orgn	1802457
mqy	890196
coco	1482981
efc	1411342
vist	1762506
biox	1769484
mlab	724004
ango	1275187
cndt	1677703
ac	1642122
zeal	1674988
imxi	1683695
acel	1698991
mui	1232860
crhc	1818212
dwac	1849635
silv	1659520
opi	1456772
amwd	794619
vrex	1681622
paya	1819881
atec	1350653
dice	1645569
htd	1260041
inn	1497645
clbt	1854587
vrdn	1590750
wish	1822250
nvts	1821769
rpay	1720592
awf	906013
avpt	1777921
wash	737468
nbxg	1843181
enfn	1868912
twi	899751
wttr	1693256
aod	1379400
rwt	930236
cde	215466
pebo	318300
shyf	743238
ichr	1652535
chi	1171471
pntm	1830392
aclx	1786205
igr	1268884
mfic	1278752
nuvl	1861560
apgb	1838337
grrr	1903145
cii	1278895
vhi	59255
osw	1758488
lgv	1832300
wlkp	1604665
law	1625641
achr	1824502
rpt	842183
abtx	1642081
brmk	1784797
ccf	830524
slrc	1418076
rskd	1851112
hbnc	706129
thq	1604522
sbow	351817
clb	1000229
mgic	876779
nrds	1625278
bcx	1506289
cco	1334978
hibb	1017480
utl	755001
prtc	1782999
proc	1863362
oaofy	1058255
chrs	1512762
crncy	909531
ehab	1803737
by	1702750
pfhc	1881487
pds	1013605
apgt	1353538
mrc	1439095
dlx	27996
plym	1515816
pgru	1873331
mcb	1476034
accd	1481646
zh	1835724
jpc	1216583
cmpr	1262976
rbcaa	921557
til	1789769
fpi	1591670
alvr	1754068
fubo	1484769
imos	1123134
ha	1172222
nwbo	1072379
alpc	1616736
imtx	1809196
drq	1042893
phar	1828316
corz	1839341
cars	1683606
anf	1018840
alec	1653087
land	1495240
spnt	1576018
hwkn	46250
mcrb	1609809
avxl	1314052
loma	1711375
karo	1828102
fviv	1828183
tcrt	1107421
vld	1825079
leu	1065059
ta	1378453
tgi	1021162
mod	67347
hfro	1710680
nmm	1415921
west	1806347
arce	1740594
pbt	319654
vvi	884219
do	949039
itos	1808865
boc	1494582
jmia	1756708
hcci	1403431
rapt	1673772
tcpc	1370755
wetf	880631
ffc	1174164
nvx	1859795
myi	883412
forr	1023313
alp-pq	3153
mytay	1047564
dyn	1818794
matw	63296
krny	1617242
capl	1538849
pnt	1811764
cnvy	1787640
cstl	1447362
sp	1059262
argo	1091748
vtol	1525221
wrld	108385
good	1234006
ctbi	350852
agen	1098972
strl	874238
mvst	1760689
atex	1304492
uoli	1081834
bsig	1748824
smp	93389
crnc	1768267
hhr	1721181
cenx	949157
mrsn	1442836
wina	908315
gmre	1533615
rocc	77159
boac	1818089
biogy	1572957
lung	1127537
knsa	1730430
wnc	879526
rovr	1826018
ufcs	101199
frge	1827821
athx	1368148
gprk	1464591
eb	1475115
tmst	1598428
hafc	1109242
avan	1819608
cchwf	1776738
eocw	1843862
resi	1555039
eim	1176984
svfa	1828478
nrix	1549595
pcok	1452936
aeri	1337553
mtls	1091223
egio	1391127
mvis	65770
lev	1834974
bw	1630805
sens	1616543
gct	1857816
btwn	1815086
bcyc	1761612
fbms	947559
hzo	1057060
valu	717720
invz	1835654
paxs	1886878
nstg	1401708
fmcb	1085913
qbts	1907982
ghld	1821160
revg	1687221
pdt	855886
hiii	1823034
tls	320121
goev	1750153
ysg	1819580
cgbd	1544206
cbtx	1473844
bngo	1411690
ebix	814549
jqc	1227476
audc	1086434
ctic	891293
cers	1020214
domo	1505952
acre	1529377
uvsp	102212
prdo	1046568
gsbc	854560
slgc	1837412
hngr	722723
cepu	1717161
blnd	1855747
krus	1772177
anab	1370053
clvly	1290877
scsc	918965
gsl	1430725
wdi	1819559
iiiv	1728688
mov	72573
ptsi	798287
veon	1468091
fsm	1341335
huya	1728190
vygg	1822877
plow	1287213
srg	1628063
ufpt	914156
ghrs	1855129
renn	1509223
titn	1409171
bry	1705873
scoa	1828985
gthx	1560241
bbby	886158
nfbk	1493225
ymab	1722964
slam	1838162
lgac	1836337
nktx	1787400
dsgr	703604
msda	1846996
lmaca	1831992
sd	1349436
hlly	1822928
shcr	1816233
nx	1423221
feam	1888654
clw	1441236
amrx	1723128
nndm	1643303
muj	1053988
rmax	1581091
grc	42682
dly	1788399
atai	1840904
fmbh	700565
bfc	1746109
uht	798783
htbk	1053352
tbph	1583107
tuya	1829118
iea	1652362
nktr	906709
amal	1823608
crbu	1619856
arvl	1835059
phk	1219360
base	1845022
hone	1769617
fax	790500
dx	826675
bbar	913059
trtx	1630472
fpac	1829426
bto	925683
nwli	1635984
hstm	1095565
ipsc	1850119
nexa	1713930
atni	879585
brlt	1866757
mbi	814585
mye	69488
obe	1334388
nrgx	1756908
amrk	1591588
vnet	1508475
wpcb	1836074
pml	1170299
dao	1781753
gco	18498
ccvi	1828250
cnsl	1304421
fnma	310522
curv	1792781
fc	886206
vmo	884152
gsev	1828096
pwp	1777835
cmps	1816590
chs	897429
ceva	1173489
arqq	1859690
kzr	1645666
fhai	1309251
sohu	1734107
ambc	874501
ndmo	1793129
hmst	1518715
blx	890541
rere	1838957
hlx	866829
mhd	1034665
tbi	768899
cac	750686
big	768835
vrna	1657312
gevo	1392380
lilm	1855756
idt	1005731
safly	1538028
hbia	732417
nxp	883618
cvgw	1133470
bxc	1301787
rgp	1084765
ecom	1169652
avir	1593899
vtnr	890447
lbc	1475348
nmco	1774342
hzon	1821788
ubp	1029800
scvl	895447
ntgr	1122904
sndl	1766600
nlst	1282631
vray	1597313
cfb	1458412
arr	1428205
acet	1720580
anip	1023024
gldd	1372020
mor	1340243
sva	1084201
eoi	1300391
bjri	1013488
trst	357301
swim	1833197
soun	1840856
ipi	1421461
aeva	1789029
nat	1000177
ghix	1894630
faro	917491
can	1780652
hlvx	1888012
hcat	1636422
hckt	1057379
nesr	1698514
pgc	1050743
nnox	1795251
crai	1053706
knte	1797768
cfiv	1825249
mxct	1287098
yorw	108985
nid	1557915
iag	1203464
vslax	853180
iesc	1048268
ruth	1324272
wiw	1267902
pmvp	1699382
mass	1555279
nie	1383441
seer	1726445
bhil	1830210
boe	1320375
nfgc	1840616
tcda	1595585
ingn	1294133
rick	935419
ffic	923139
tile	715787
avd	5981
alcc	1849056
kc	1795589
for	1406587
amswa	713425
bird	1653909
nkx	1195738
nuvb	1811063
lifx	1581760
etj	1395325
ewtx	1710072
ccv	1812234
twou	1459417
etd	896156
smwb	1842731
cldt	1476045
vinp	1826286
tbla	1840502
inbx	1739614
cgem	1789972
ellky	1437194
indt	1037390
kvsc	1846068
fsnb	1840225
gwh	1819438
lca	1844642
mit	1826058
acqr	1837393
osbc	357173
bit	1562818
clar	913277
ldi	1831631
aio	1778114
pahc	1069899
cpf	701347
iim	885601
tpic	1455684
qnst	1117297
tsvt	1860782
user	1557127
nrgv	1828536
pfn	1296250
strc	1826681
bhk	1160864
smrt	1837014
sfix	1576942
hrtx	818033
stok	1623526
hipo	1828105
uslm	82020
rmgc	1838108
ccd	1602584
uis	746838
onl	1873923
yala	1794350
sibn	1459839
thr	1489096
denn	852772
coll	1267565
smr	1822966
egle	1322439
gnk	1326200
cmax	1813914
tigr	1756699
vvr	1059386
bbsi	902791
exk	1277866
pcn	1160990
cara	1346830
untc	798949
vitl	1579733
jout	788329
nxdt	1356115
vnda	1347178
kelya	55135
diax	1608742
dpg	1515671
csii	1180145
eols	1570562
gsun	1826376
lpg	1596993
imvt	1764013
catc	711772
ldp	1548717
opra	1737450
yext	1614178
agcb	1830232
nrp	1171486
gut	1080720
janx	1817713
cion	1534254
swbi	1092796
ipod	1818876
pgen	1356090
nref	1786248
notv	720154
bme	1314966
dba	1383082
lnd	1499849
iiin	764401
tspq	1838219
vaqc	1842386
onew	1772921
imgo	1623715
revh	1841389
trmr	1849396
abst	1071058
gtpb	1842046
sklz	1801661
lqdt	1235468
pflt	1504619
unex	1700844
adma	1368514
msbi	1466026
sxc	1514705
ttcf	1741231
thff	714562
llap	1835512
amrn	897448
emd	1227862
hyln	1759631
vgm	880892
lasr	1124796
dhil	909108
ino	1055726
tsat	1845840
zing	1844270
trns	99302
amtd	1769731
vkq	877463
trssf	1778129
hlth	1628945
ccap	1633336
cccc	1662579
frph	844059
blue	1293971
fthy	1810523
thw	1635977
knop	1564180
haac	1824013
prpc	1821329
lxrx	1062822
rptx	1808158
acco	712034
ccbg	726601
trvg	1683825
gbl	1060349
vera	1831828
hsii	1066605
desp	1703141
ocgn	1372299
sjt	319655
plce	1041859
ctt	1341141
dco	30305
ebf	33002
rbbn	1708055
ggn	1313510
zumz	1318008
mmx	1773250
max	1818383
alxo	1810182
kod	1468748
rbot	1812173
peo	216851
pv	1818787
ngd	800166
mx	1325702
ble	1176194
newt	1587987
tti	844965
iqi	885125
bgry	1824734
ytpg	1840859
ccb	1437958
rada	761238
lind	1512499
dgnu	1827076
trin	1786108
sond	1819395
cswc	17313
api	1802883
bfst	1624322
ivr	1437071
mcs	62234
bui	1528988
vsec	102752
bgb	1546429
anzu	1840877
pbi	78814
isd	1534880
hbt	775215
csv	1016281
srlp	1525287
fcbc	859070
vtru	1805012
traq	1841230
arow	717538
tbcp	1815753
eqd	1818221
eght	1023731
airs	1870940
shph	1757499
rex	744187
lwel	1567098
mbwm	1042729
finm	1823855
snrh	1823854
ecc	1604174
ulnv	1605810
sri	1043337
hhla	1824185
qk	1769256
wkhs	1425287
fph	1574197
agac	1833909
innv	1834376
joff	1824149
lmdx	1685428
mcbs	1747068
czoo	1859639
ke	1606757
doyu	1762417
hps	1215913
bgy	1393299
ohpa	1836129
wsr	1175535
myd	879361
ctaq	1823634
olp	712770
amot	46129
artna	863110
pdot	1841845
ephy	1827248
vuzi	1463972
icpt	1270073
bvs	1665988
tcva	1845580
tnp	1166663
hayn	858655
nxj	1087786
itrn	1337117
nxmh	1811530
adgi	1832038
amyt	1783010
dxpe	1020710
gte	1273441
ddi	1799567
impx	1820191
cass	708781
arlo	1736946
pacx	1829797
mmd	1518557
akya	1711933
crmt	799850
hy	1173514
nbb	1478888
cmbm	1738177
cool	1829953
rani	1856725
fcax	1823733
jfr	1276533
cdxs	1200375
bmrc	1403475
agx	100591
calt	1795579
espr	1434868
nstb	1834518
hyzn	1716583
tlga	1827871
nstc	1835817
nstd	1835814
drd	1023512
rway	1653384
aaqc	1838883
mbac	1839175
blw	1233681
gug	1864208
soi	1697500
ifn	917100
eqbk	1227500
axgn	805928
lgst	1860871
zfox	1823575
ezpw	876523
smbc	916907
mkfg	1816613
orgo	1661181
fmnb	709337
kop	1315257
cio	1593222
sdc	1775625
hpi	1176199
tcx	909494
alrs	903419
spfi	1163668
imab	1778016
fdus	1513363
ghy	1554697
fsbc	1275168
gain	1321741
gpmt	1703644
mofg	1412665
dgica	800457
srrk	1727196
etb	1308927
bwb	1341317
bfk	1137393
tetc	1840920
gim	828803
hsc	45876
puyi	1750264
dbo	1383058
brcc	1891101
naac	1830063
acam	1846125
npk	80172
vcv	895531
gcbc	1070524
tpvg	1580345
trda	1689375
acb	1683541
hlgn	1840292
cydy	1175680
repx	1001614
lhc	1824153
adct	1771910
avk	1219120
ontf	1110611
huma	1818382
mpb	879635
wdh	1823986
stk	1471420
tbld	1820378
mvf	835948
skyt	1819974
ilpt	1717307
trc	96869
srdx	924717
tree	1434621
vpg	1487952
myps	1823878
ocul	1393434
nmai	1861115
mua	901243
chw	1396277
bzun	1625414
mmu	886043
hut	1731805
grin	1725293
qsi	1816431
atra	1604464
jpi	1547994
sgsvf	1398832
higa	1823776
maps	1779474
npfd	1865389
arbe	1861841
pre	1876431
cfvi	1830081
aura	1501796
crge	1277250
fcuv	1590418
vsta	1792829
metc	1687187
rsvr	1824403
mitk	807863
pntg	1766400
orc	1518621
poww	1015383
gtx	1735707
nqp	870780
dsu	1051003
aspn	1145986
ctv	1835378
pets	1040130
akro	1744659
hvt	216085
enpc	1816261
cpar	1848410
lxfr	1096056
hcvi	1842937
cmcm	1597835
cstr	1676479
cmpo	1823144
rgc	1829667
flws	1084869
bhr	1574085
sire	1575051
cpsi	1169445
iaux	1853962
atlc	1464343
pcpc	1824993
igd	1285890
meso	1345099
tup	1008654
ftci	1828161
dnmr	1779020
brt	14846
tpgy	1819399
ivcb	1857410
hci	1400810
cyh	1108109
tipt	1393726
ride	1759546
twlv	1819498
ccne	736772
bfac	1880441
eres	1814287
icnc	1858351
odv	1431852
ptgx	1377121
rmr	1644378
cpaa	1841137
lgo	1400438
dfp	1559991
vtiq	1823884
ndac	1837067
rmni	1635282
aerg	879911
pspc	1843716
evc	1109116
love	1701758
luxa	1823767
avte	1798749
prvb	1695357
ht	1063344
cndb	1851961
pack	1712463
abml	1576873
tars	1819790
frxb	1840161
ofix	884624
ocft	1780531
kodk	31235
lptv	1643988
svm	1340677
glbl	1838615
bzh	915840
cpac	1221029
wuyi	1687065
gfx	1823896
jcic	1822312
tpb	1290677
mtvc	1885754
twni	1835881
scob	1838431
evn	1074540
fhtx	1822462
fact	1838987
ross	1841610
giix	1841080
lega	1834628
glue	1826457
ibcp	39311
chuy	1524931
smbk	1038773
dhhc	1830188
roni	1845437
hcic	1829455
oepw	1824677
coli	1829615
acii	1838614
rxra	1840463
tioa	1846163
irmd	1325618
dsx	1318885
ospn	1044777
slac	1834755
spgs	1839127
rad	84129
acah	1836274
drts	1871321
scwo	933972
fath	1836176
macc	1840148
scle	1838697
ptoc	1838238
dbvt	1613780
pnnt	1383414
fmiv	1842916
cvlg	928658
gotu	1768259
awp	1390195
up	1819516
atax	1059142
trtl	1847112
flic	740663
vln	1863006
gnty	1058867
fra	1259708
weav	1609151
fulc	1680581
zt	1849408
tyg	1268533
hive	1720424
altg	1759824
twnd	1814215
care	1829576
bhb	743367
acro	1847891
smfr	1818331
nfys	1850502
cdlx	1666071
suac	1885461
ghg	1724755
newp	1369085
mgtx	1735438
litt	1848364
kpti	1503802
ead	1210123
niu	1744781
bcsa	1873441
afmd	1608390
vcxb	1848948
arct	1768224
nl	72162
rmt	912147
egrx	827871
satl	1874315
toi	1799191
adse	1879248
legh	1436208
byts	1842566
band	1514416
cifr	1819989
hcar	1824846
dtoc	1839998
ston	1753886
nml	1562051
leo	818972
wtba	1166928
